ID	BK	SR	Month	Country	Project	Samples	Lat	CoordY	CoordX	Vegetation	Diversity	Temp	Prec		
SE2292	SE10	SR04	16/06/2023	Sweden	INSIGNIA-EU	Yes	60	60	17.656381	Artificial	High	17.30000114	19.70000076		
H2293	HU01	SR03	03/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	20.93188056	Agricultural	Low	21.10000038	72.70000458		
H2294	HU01	SR04	17/06/2023	Hungary	INSIGNIA-EU	No	47	47	20.93188056	Agricultural	Low	21.10000038	72.70000458		
H2295	HU02	SR03	01/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	18.85832222	Forest/Natural	Medium	20.10000038	68.5		
H2296	HU02	SR04	16/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	18.85832222	Forest/Natural	Medium	20.10000038	68.5		
H2297	HU03	SR03	01/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	19.01770278	Artificial	High	20.89999962	60.70000076		
H2298	HU03	SR04	18/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	19.01770278	Artificial	High	20.89999962	60.70000076		
H2299	HU04	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	21.06723889	Agricultural	Medium	20.39999962	89.5		
H2300	HU04	SR04	18/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	21.06723889	Agricultural	Medium	20.39999962	89.5		
H2301	HU05	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	18.45936667	Agricultural	Low	20.39999962	59.79999924		
H2302	HU05	SR04	16/06/2023	Hungary	INSIGNIA-EU	No	47	47	18.45936667	Agricultural	Low	20.39999962	59.79999924		
H2303	HU06	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	18.80181389	Agricultural	Medium	21.10000038	67.40000153		
H2304	HU06	SR04	16/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	18.80181389	Agricultural	Medium	21.10000038	67.40000153		
H2305	HU07	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	21.21684444	Agricultural	Low	19.20000076	93.5		
H2306	HU07	SR04	16/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	21.21684444	Agricultural	Low	19.20000076	93.5		
H2307	HU08	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	16.86897222	Agricultural	Medium	20.60000038	78.40000153		
H2308	HU08	SR04	15/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	16.86897222	Agricultural	Medium	20.60000038	78.40000153		
H2309	HU09	SR03	02/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	17.768975	Agricultural	Medium	20.60000038	86.80000305		
H2310	HU09	SR04	17/06/2023	Hungary	INSIGNIA-EU	No	46	46	17.768975	Agricultural	Medium	20.60000038	86.80000305		
H2311	HU10	SR03	02/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	18.24249167	Agricultural	Low	21.10000038	75.70000458		
H2312	HU10	SR04	18/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	18.24249167	Agricultural	Low	21.10000038	75.70000458		
H2313	HU11	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	17.35863889	Forest/Natural	High	20.70000076	63		
H2314	HU11	SR04	18/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	17.35863889	Forest/Natural	High	20.70000076	63		
H2315	HU12	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	17.75063889	Agricultural	High	20.30000114	51.70000076		
H2316	HU12	SR04	16/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	17.75063889	Agricultural	High	20.30000114	51.70000076		
H2317	HU13	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	46	46	19.79043333	Agricultural	High	21.20000076	72.20000458		
H2318	HU13	SR04	18/06/2023	Hungary	INSIGNIA-EU	No	46	46	19.79043333	Agricultural	High	21.20000076	72.20000458		
H2319	HU14	SR03	04/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	19.39080556	Agricultural	High	21.30000114	67.5		
H2320	HU14	SR04	18/06/2023	Hungary	INSIGNIA-EU	Yes	47	47	19.39080556	Agricultural	High	21.30000114	67.5		
H2321	HU15	SR03	01/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	16.91470278	Agricultural	Medium	20.39999962	55.20000076		
H2322	HU15	SR04	16/06/2023	Hungary	INSIGNIA-EU	Yes	48	48	16.91470278	Agricultural	Medium	20.39999962	55.20000076		
LU2323	LU01	SR03	04/06/2023	Luxembourg	INSIGNIA-EU	Yes	49	49	5.98511	Artificial	High	20	36.20000076		
LU2324	LU01	SR04	17/06/2023	Luxembourg	INSIGNIA-EU	Yes	49	49	5.98511	Artificial	High	20	36.20000076		
LU2325	LU02	SR03	04/06/2023	Luxembourg	INSIGNIA-EU	Yes	50	50	6.23076	Agricultural	High	19.60000038	29.80000114		
LU2326	LU02	SR04	18/06/2023	Luxembourg	INSIGNIA-EU	Yes	50	50	6.23076	Agricultural	High	19.60000038	29.80000114		
LU2327	LU03	SR03	07/06/2023	Luxembourg	INSIGNIA-EU	Yes	50	50	6.1781	Artificial	High	19.60000038	29.80000114		
LU2328	LU03	SR04	15/06/2023	Luxembourg	INSIGNIA-EU	Yes	50	50	6.1781	Artificial	High	19.60000038	29.80000114		
LU2329	LU04	SR03	01/06/2023	Luxembourg	INSIGNIA-EU	Yes	49	49	6.05148	Artificial	High	20.30000114	30.10000038		
LU2330	LU04	SR04	18/06/2023	Luxembourg	INSIGNIA-EU	Yes	49	49	6.05148	Artificial	High	20.30000114	30.10000038		
LU2331	LU05	SR03	03/06/2023	Luxembourg	INSIGNIA-EU	Yes	50	50	6.12984	Forest/Natural	Medium	19.60000038	29.80000114		
LU2332	LU05	SR04	17/06/2023	Luxembourg	INSIGNIA-EU	Yes	50	50	6.12984	Forest/Natural	Medium	19.60000038	29.80000114		
CZ2333	CZ01	SR04	16/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.3664692	Agricultural	High	19.10000038	54.90000153		
CZ2334	CZ01	SR05	30/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.3664692	Agricultural	High	19.10000038	54.90000153		
CZ2335	CZ02	SR03	03/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.4879236	Agricultural	Medium	19.10000038	54.90000153		
CZ2336	CZ02	SR04	16/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	14.4879236	Agricultural	Medium	19.10000038	54.90000153		
CZ2337	CZ03	SR03	01/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	15.5872742	Agricultural	Low	17.5	65.59999847		
CZ2338	CZ03	SR04	16/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	15.5872742	Agricultural	Low	17.5	65.59999847		
CZ2339	CZ04	SR03	02/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	17.4696003	Agricultural	High	18.20000076	64.40000153		
CZ2340	CZ04	SR04	15/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	17.4696003	Agricultural	High	18.20000076	64.40000153		
CZ2341	CZ08	SR03	04/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	18.50887	Forest/Natural	High	16.80000114	95.5		
CZ2342	CZ08	SR04	17/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	18.50887	Forest/Natural	High	16.80000114	95.5		
CZ2343	CZ09	SR04	18/06/2023	Czechia	INSIGNIA-EU	Yes	49	49	16.7437092	Agricultural	Low	19.60000038	60.5		
CZ2344	CZ10	SR03	03/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	13.347204	Agricultural	Medium	18.30000114	51		
CZ2345	CZ10	SR04	16/06/2023	Czechia	INSIGNIA-EU	Yes	50	50	13.347204	Agricultural	Medium	18.30000114	51		
SK2346	SK01	SR03	04/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	19.32933333	Agricultural	Medium	15.5	105.4000015		
SK2347	SK01	SR04	18/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	19.32933333	Agricultural	Medium	15.5	105.4000015		
SK2348	SK02	SR03	03/06/2023	Slovakia	INSIGNIA-EU	Yes	48	48	19.454	Forest/Natural	Low	18.30000114	75.30000305		
SK2349	SK02	SR04	16/06/2023	Slovakia	INSIGNIA-EU	Yes	48	48	19.454	Forest/Natural	Low	18.30000114	75.30000305		
SK2350	SK03	SR03	04/06/2023	Slovakia	INSIGNIA-EU	Yes	48	48	17.32258333	Agricultural	Medium	16.30000114	86.40000153		
SK2351	SK03	SR04	18/06/2023	Slovakia	INSIGNIA-EU	Yes	48	48	17.32258333	Agricultural	Medium	16.30000114	86.40000153		
SK2352	SK04	SR03	03/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	18.92036111	Forest/Natural	High	16.30000114	86.40000153		
SK2353	SK04	SR04	18/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	18.92036111	Forest/Natural	High	16.30000114	86.40000153		
SK2354	SK05	SR03	04/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.5205	Agricultural	Medium	16.89999962	103.5		
SK2355	SK06	SR03	04/06/2023	Slovakia	INSIGNIA-EU	Yes	48	48	17.63661111	Agricultural	Low	19.70000076	53.29999924		
SK2356	SK07	SR03	04/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.21508333	Artificial	High	17.70000076	101.2000046		
SK2357	SK07	SR04	18/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	21.21508333	Artificial	High	17.70000076	101.2000046		
SK2358	SK08	SR03	04/06/2023	Slovakia	INSIGNIA-EU	Yes	49	49	18.73075	Forest/Natural	Medium	16	99.5		
SK2359	SK09	SR03	04/06/2023	Slovakia	INSIGNIA-EU	Yes	48	48	18.47583333	Agricultural	Low	19.39999962	57.29999924		
SK2360	SK09	SR04	18/06/2023	Slovakia	INSIGNIA-EU	Yes	48	48	18.47583333	Agricultural	Low	19.39999962	57.29999924		
NL2361	NL01	SR03	03/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	6.410919	Agricultural	Medium	18.89999962	28.5		
NL2362	NL01	SR04	17/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	6.410919	Agricultural	Medium	18.89999962	28.5		
NL2363	NL02	SR03	04/06/2023	Netherlands	INSIGNIA-EU	Yes	51	51	4.103449	Agricultural	Low	19.39999962	31.80000114		
NL2364	NL02	SR04	18/06/2023	Netherlands	INSIGNIA-EU	Yes	51	51	4.103449	Agricultural	Low	19.39999962	31.80000114		
NL2365	NL03	SR03	03/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.9130526	Agricultural	Medium	18.10000038	23.70000076		
NL2366	NL03	SR04	16/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.9130526	Agricultural	Medium	18.10000038	23.70000076		
NL2367	NL04	SR03	04/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.4815222	Agricultural	Medium	18.70000076	28.39999962		
NL2368	NL04	SR04	17/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.4815222	Agricultural	Medium	18.70000076	28.39999962		
NL2369	NL05	SR03	04/06/2023	Netherlands	INSIGNIA-EU	Yes	51	51	5.4197688	Artificial	High	19.30000114	32.40000153		
NL2370	NL05	SR04	17/06/2023	Netherlands	INSIGNIA-EU	Yes	51	51	5.4197688	Artificial	High	19.30000114	32.40000153		
NL2373	NL07	SR03	03/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.641748	Artificial	High	18.10000038	23.70000076		
NL2374	NL07	SR04	17/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.641748	Artificial	High	18.10000038	23.70000076		
NL2375	NL08	SR03	04/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.23025	Artificial	High	18.70000076	28.39999962		
NL2376	NL08	SR04	16/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	5.23025	Artificial	High	18.70000076	28.39999962		
NL2377	NL09	SR03	03/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.298154	Artificial	High	18.39999962	28		
NL2378	NL09	SR04	17/06/2023	Netherlands	INSIGNIA-EU	Yes	52	52	4.298154	Artificial	High	18.39999962	28		
DE2379	DE02	SR03	03/06/2023	Germany	INSIGNIA-EU	Yes	50	50	9.911145883	Artificial	High	19.60000038	35.20000076		
DE2380	DE02	SR04	16/06/2023	Germany	INSIGNIA-EU	Yes	50	50	9.911145883	Artificial	High	19.60000038	35.20000076		
DE2381	DE03	SR01	04/05/2023	Germany	INSIGNIA-EU	Yes	49	49	6.91361	Agricultural	High	14.30000019	36.29999924		
DE2382	DE03	SR02	21/05/2023	Germany	INSIGNIA-EU	Yes	49	49	6.91361	Agricultural	High	14.30000019	36.29999924		
DE2383	DE03	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	49	49	6.91361	Agricultural	High	20.20000076	22.70000076		
DE2384	DE03	SR04	18/06/2023	Germany	INSIGNIA-EU	Yes	49	49	6.91361	Agricultural	High	20.20000076	22.70000076		
DE2385	DE04	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	53	53	13.397485	Artificial	Medium	19.20000076	68.30000305		
DE2386	DE04	SR04	18/06/2023	Germany	INSIGNIA-EU	Yes	53	53	13.397485	Artificial	Medium	19.20000076	68.30000305		
DE2387	DE05	SR03	01/06/2023	Germany	INSIGNIA-EU	Yes	51	51	6.225932	Agricultural	Medium	19	35.10000229		
DE2388	DE05	SR04	15/06/2023	Germany	INSIGNIA-EU	Yes	51	51	6.225932	Agricultural	Medium	19	35.10000229		
DE2389	DE06	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	53	53	7.746646	Agricultural	Medium	18.60000038	32.40000153		
DE2390	DE06	SR04	15/06/2023	Germany	INSIGNIA-EU	Yes	53	53	7.746646	Agricultural	Medium	18.60000038	32.40000153		
DE2391	DE07	SR03	03/06/2023	Germany	INSIGNIA-EU	Yes	54	54	12.087351	Artificial	High	17.70000076	35		
DE2392	DE07	SR04	15/06/2023	Germany	INSIGNIA-EU	Yes	54	54	12.087351	Artificial	High	17.70000076	35		
DE2393	DE08	SR04	17/06/2023	Germany	INSIGNIA-EU	Yes	54	54	8.928081	Agricultural	Low	17.70000076	24.30000114		
DE2394	DE09	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	49	49	12.948316	Agricultural	Medium	19.30000114	67		
DE2395	DE09	SR04	18/06/2023	Germany	INSIGNIA-EU	Yes	49	49	12.948316	Agricultural	Medium	19.30000114	67		
DE2396	DE11	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	51	51	6.835379	Artificial	High	19.60000038	32.29999924		
DE2397	DE11	SR04	18/06/2023	Germany	INSIGNIA-EU	No	51	51	6.835379	Artificial	High	19.60000038	32.29999924		
DE2398	DE13	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	50	50	10.982128	Agricultural	High	19.20000076	42.10000229		
DE2399	DE13	SR04	19/06/2023	Germany	INSIGNIA-EU	Yes	50	50	10.982128	Agricultural	High	19.20000076	42.10000229		
DE2400	DE14	SR03	02/06/2023	Germany	INSIGNIA-EU	Yes	49	49	9.0275	Forest/Natural	High	20.20000076	34		
DE2401	DE14	SR04	19/06/2023	Germany	INSIGNIA-EU	Yes	49	49	9.0275	Forest/Natural	High	20.20000076	34		
DE2402	DE15	SR03	09/06/2023	Germany	INSIGNIA-EU	No	49	49	8.465769	Agricultural	High	20.30000114	31.10000038		
DE2403	DE15	SR04	18/06/2023	Germany	INSIGNIA-EU	Yes	49	49	8.465769	Agricultural	High	20.30000114	31.10000038		
DE2404	DE16	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	50	50	8.053347	Agricultural	High	20.89999962	22		
DE2405	DE16	SR04	18/06/2023	Germany	INSIGNIA-EU	Yes	50	50	8.053347	Agricultural	High	20.89999962	22		
DE2406	DE17	SR01	05/05/2023	Germany	INSIGNIA-EU	Yes	50	50	7.475769	Forest/Natural	Medium	14	33.60000229		
DE2407	DE18	SR03	02/06/2023	Germany	INSIGNIA-EU	Yes	51	51	9.32172	Agricultural	Medium	18.80000114	49.20000076		
DE2408	DE18	SR04	16/06/2023	Germany	INSIGNIA-EU	Yes	51	51	9.32172	Agricultural	Medium	18.80000114	49.20000076		
DE2409	DE19	SR01	07/05/2023	Germany	INSIGNIA-EU	Yes	51	51	7.45118	Forest/Natural	High	13.69999981	42.5		
DE2410	DE19	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	51	51	7.45118	Forest/Natural	High	19	30.60000038		
DE2411	DE19	SR04	18/06/2023	Germany	INSIGNIA-EU	Yes	51	51	7.45118	Forest/Natural	High	19	30.60000038		
DE2412	DE20	SR03	04/06/2023	Germany	INSIGNIA-EU	Yes	48	48	12.64244	Agricultural	Low	19	63.40000153		
DE2413	DE20	SR04	16/06/2023	Germany	INSIGNIA-EU	Yes	48	48	12.64244	Agricultural	Low	19	63.40000153		
I2414	IT01	SR03	03/06/2023	Italy	INSIGNIA-EU	Yes	46	46	8.576611	Agricultural	Medium	21.89999962	80.70000458		
I2415	IT01	SR04	15/06/2023	Italy	INSIGNIA-EU	Yes	46	46	8.576611	Agricultural	Medium	21.89999962	80.70000458		
I2416	IT01	SR05	29/06/2023	Italy	INSIGNIA-EU	Yes	46	46	8.576611	Agricultural	Medium	21.89999962	80.70000458		
I2417	IT02	SR03	01/06/2023	Italy	INSIGNIA-EU	Yes	45	45	7.903973	Forest/Natural	Medium	22.20000076	76.70000458		
I2418	IT02	SR04	14/06/2023	Italy	INSIGNIA-EU	Yes	45	45	7.903973	Forest/Natural	Medium	22.20000076	76.70000458		
I2419	IT02	SR05	29/06/2023	Italy	INSIGNIA-EU	Yes	45	45	7.903973	Forest/Natural	Medium	22.20000076	76.70000458		
I2420	IT03	SR03	06/06/2023	Italy	INSIGNIA-EU	Yes	45	45	7.63482	Artificial	High	22.80000114	73.70000458		
I2421	IT03	SR04	20/06/2023	Italy	INSIGNIA-EU	Yes	45	45	7.63482	Artificial	High	22.80000114	73.70000458		
I2422	IT04	SR03	02/06/2023	Italy	INSIGNIA-EU	Yes	45	45	8.051271	Agricultural	Medium	22.70000076	60.29999924		
I2423	IT04	SR04	16/06/2023	Italy	INSIGNIA-EU	Yes	45	45	8.051271	Agricultural	Medium	22.70000076	60.29999924		
I2424	IT05	SR03	05/06/2023	Italy	INSIGNIA-EU	Yes	45	45	8.979529	Agricultural	Medium	22.30000114	56.90000153		
I2425	IT05	SR04	15/06/2023	Italy	INSIGNIA-EU	Yes	45	45	8.979529	Agricultural	Medium	22.30000114	56.90000153		
I2426	IT05	SR05	29/06/2023	Italy	INSIGNIA-EU	Yes	45	45	8.979529	Agricultural	Medium	22.30000114	56.90000153		
I2427	IT06	SR03	02/06/2023	Italy	INSIGNIA-EU	Yes	44	44	11.122712	Forest/Natural	Medium	21.39999962	70.30000305		
I2428	IT06	SR04	15/06/2023	Italy	INSIGNIA-EU	Yes	44	44	11.122712	Forest/Natural	Medium	21.39999962	70.30000305		
I2429	IT07	SR03	01/06/2023	Italy	INSIGNIA-EU	Yes	42	42	12.783586	Agricultural	Medium	22.10000038	60.20000076		
I2431	IT08	SR03	03/06/2023	Italy	INSIGNIA-EU	No	44	44	11.5661	Agricultural	High	19.80000114	72.09999847		
I2432	IT08	SR04	16/06/2023	Italy	INSIGNIA-EU	Yes	44	44	11.5661	Agricultural	High	19.80000114	72.09999847		
I2433	IT09	SR03	01/06/2023	Italy	INSIGNIA-EU	Yes	43	43	11.77976	Agricultural	Medium	21.39999962	64.30000305		
I2434	IT09	SR04	14/06/2023	Italy	INSIGNIA-EU	Yes	43	43	11.77976	Agricultural	Medium	21.39999962	64.30000305		
I2435	IT10	SR03	04/06/2023	Italy	INSIGNIA-EU	Yes	44	44	11.306299	Agricultural	High	22.39999962	68.09999847		
I2436	IT10	SR04	17/06/2023	Italy	INSIGNIA-EU	Yes	44	44	11.306299	Agricultural	High	22.39999962	68.09999847		
I2439	IT12	SR03	04/06/2023	Italy	INSIGNIA-EU	Yes	42	42	12.666613	Agricultural	High	21.10000038	83.20000458		
I2440	IT12	SR04	18/06/2023	Italy	INSIGNIA-EU	Yes	42	42	12.666613	Agricultural	High	21.10000038	83.20000458		
I2441	IT12	SR05	02/07/2023	Italy	INSIGNIA-EU	Yes	42	42	12.666613	Agricultural	High	25.20000076	20.20000076		
I2442	IT13	SR04	15/06/2023	Italy	INSIGNIA-EU	Yes	42	42	12.510904	Artificial	High	22.10000038	60.20000076		
I2444	IT14	SR03	04/06/2023	Italy	INSIGNIA-EU	Yes	41	41	12.922402	Agricultural	Low	22.80000114	43.40000153		
I2445	IT14	SR04	16/06/2023	Italy	INSIGNIA-EU	Yes	41	41	12.922402	Agricultural	Low	22.80000114	43.40000153		
R2446	RO01	SR03	02/06/2023	Romania	INSIGNIA-EU	Yes	46	46	22.618017	Agricultural	High	18.39999962	109.8000031		
R2447	RO01	SR04	18/06/2023	Romania	INSIGNIA-EU	No	46	46	22.618017	Agricultural	High	18.39999962	109.8000031		
R2448	RO02	SR03	03/06/2023	Romania	INSIGNIA-EU	Yes	45	45	22.815789	Agricultural	High	20.10000038	111.2000046		
R2449	RO02	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	45	45	22.815789	Agricultural	High	20.10000038	111.2000046		
R2450	RO03	SR03	03/06/2023	Romania	INSIGNIA-EU	Yes	47	47	27.04078	Agricultural	High	20	47.79999924		
R2451	RO03	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	47	47	27.04078	Agricultural	High	20	47.79999924		
R2452	RO04	SR03	03/06/2023	Romania	INSIGNIA-EU	Yes	45	45	26.080613	Agricultural	High	21.60000038	48.60000229		
R2453	RO04	SR04	18/06/2023	Romania	INSIGNIA-EU	No	45	45	26.080613	Agricultural	High	21.60000038	48.60000229		
R2454	RO05	SR03	02/06/2023	Romania	INSIGNIA-EU	Yes	46	46	24.82003	Artificial	High	18	79.20000458		
R2455	RO05	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	46	46	24.82003	Artificial	High	18	79.20000458		
R2456	RO06	SR03	01/06/2023	Romania	INSIGNIA-EU	Yes	48	48	26.356786	Artificial	High	19.10000038	57.29999924		
R2457	RO06	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	48	48	26.356786	Artificial	High	19.10000038	57.29999924		
R2458	RO07	SR03	01/06/2023	Romania	INSIGNIA-EU	Yes	44	44	27.6686547	Agricultural	Medium	21.89999962	24.30000114		
R2459	RO07	SR04	16/06/2023	Romania	INSIGNIA-EU	Yes	44	44	27.6686547	Agricultural	Medium	21.89999962	24.30000114		
R2460	RO08	SR03	02/06/2023	Romania	INSIGNIA-EU	Yes	45	45	28.254001	Agricultural	Medium	21.80000114	24.39999962		
R2461	RO08	SR04	16/06/2023	Romania	INSIGNIA-EU	Yes	45	45	28.254001	Agricultural	Medium	21.80000114	24.39999962		
R2462	RO09	SR03	04/06/2023	Romania	INSIGNIA-EU	Yes	47	47	21.95530122	Artificial	High	20.5	85.80000305		
R2463	RO09	SR04	16/06/2023	Romania	INSIGNIA-EU	Yes	47	47	21.95530122	Artificial	High	20.5	85.80000305		
R2464	RO10	SR03	03/06/2023	Romania	INSIGNIA-EU	Yes	45	45	24.25997222	Forest/Natural	Medium	17.39999962	109.0999985		
R2465	RO10	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	45	45	24.25997222	Forest/Natural	Medium	17.39999962	109.0999985		
R2466	RO11	SR03	05/06/2023	Romania	INSIGNIA-EU	Yes	46	46	21.443745	Agricultural	Low	21.10000038	87.20000458		
R2467	RO11	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	46	46	21.443745	Agricultural	Low	21.10000038	87.20000458		
R2468	RO12	SR03	01/06/2023	Romania	INSIGNIA-EU	Yes	44	44	25.2755	Agricultural	Low	21.70000076	81.09999847		
R2469	RO12	SR04	19/06/2023	Romania	INSIGNIA-EU	No	44	44	25.2755	Agricultural	Low	21.70000076	81.09999847		
R2470	RO13	SR03	03/06/2023	Romania	INSIGNIA-EU	Yes	45	45	21.727906	Forest/Natural	Low	19.80000114	105.4000015		
R2471	RO13	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	45	45	21.727906	Forest/Natural	Low	19.80000114	105.4000015		
R2472	RO14	SR03	02/06/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	15.5	103.3000031		
R2473	RO14	SR04	18/06/2023	Romania	INSIGNIA-EU	No	47	47	24.50166667	Forest/Natural	Medium	15.5	103.3000031		
R2474	RO15	SR03	04/06/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	15.5	103.3000031		
R2475	RO15	SR04	18/06/2023	Romania	INSIGNIA-EU	Yes	47	47	24.50166667	Forest/Natural	Medium	15.5	103.3000031		
HR2477	HR01	SR04	17/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	14.688333	Forest/Natural	Low	22.30000114	103.9000015		
HR2478	HR03	SR03	03/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	14.6175996	Forest/Natural	Medium	17.80000114	128		
HR2479	HR03	SR04	16/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	14.6175996	Forest/Natural	Medium	17.80000114	128		
HR2480	HR04	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	15.401934	Agricultural	High	21.10000038	74.40000153		
HR2481	HR04	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	15.401934	Agricultural	High	21.10000038	74.40000153		
HR2482	HR05	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	17.568887	Agricultural	High	20.20000076	100.2000046		
HR2483	HR05	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	17.568887	Agricultural	High	20.20000076	100.2000046		
HR2484	HR06	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	19.000287	Agricultural	Low	21	93.80000305		
HR2485	HR06	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	45	45	19.000287	Agricultural	Low	21	93.80000305		
HR2486	HR07	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	16.364082	Agricultural	High	20.60000038	92.09999847		
HR2487	HR07	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	16.364082	Agricultural	High	20.60000038	92.09999847		
HR2488	HR08	SR04	18/06/2023	Croatia	INSIGNIA-EU	No	46	46	15.926405	Artificial	Low	20.60000038	104.2000046		
HR2489	HR08	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	46	46	15.926405	Artificial	Low	20.60000038	104.2000046		
HR2490	HR09	SR04	18/06/2023	Croatia	INSIGNIA-EU	No	45	45	14.47773	Artificial	High	19.89999962	112.3000031		
HR2491	HR10	SR03	04/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	16.479725	Artificial	Medium	20.80000114	85.09999847		
HR2492	HR10	SR04	18/06/2023	Croatia	INSIGNIA-EU	Yes	44	44	16.479725	Artificial	Medium	20.80000114	85.09999847		
L2493	LV01	SR03	03/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	17.20000076	31.89999962		
L2494	LV01	SR04	17/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	23.724364	Artificial	High	17.20000076	31.89999962		
L2495	LV02	SR03	04/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.069905	Artificial	Low	17.20000076	32.79999924		
L2496	LV02	SR04	16/06/2023	Latvia	INSIGNIA-EU	Yes	57	57	24.069905	Artificial	Low	17.20000076	32.79999924		
L2497	LV03	SR03	03/06/2023	Latvia	INSIGNIA-EU	Yes	56	56	26.544515	Forest/Natural	Medium	17.20000076	42.40000153		
